DATASET = INSTANCE_1

DAYS = 20
TRUCK_CAPACITY = 1000
TRUCK_MAX_DISTANCE = 1000
VAN_CAPACITY = 50
VAN_MAX_DISTANCE = 1000

TRUCK_DISTANCE_COST = 20
TRUCK_DAY_COST = 2000
TRUCK_COST = 0
VAN_DISTANCE_COST = 10
VAN_DAY_COST = 400
VAN_COST = 5

DELIVER_EARLY_PENALTY = 5

PRODUCTS = 3
1 4
2 7
3 10

HUBS = 20
1 5000 2,3,9,12,13,14,20,23,32,36,37,43,47,58,61,63,65,67,69,71,72,73,74,76,82,83,87,92,97,99
2 5000 4,7,8,9,10,13,22,23,24,25,31,34,35,41,42,43,45,46,47,48,52,54,55,63,68,71,79,80,88,91
3 5000 1,3,5,6,10,11,13,17,27,28,32,36,37,40,41,49,51,53,57,64,65,69,71,72,73,81,85,95,96,100
4 5000 2,11,13,19,20,23,25,26,30,32,33,37,40,41,43,46,48,53,55,57,67,68,69,75,76,79,81,89,90,91
5 5000 1,3,4,5,12,14,18,19,22,25,29,37,43,44,46,49,52,55,56,58,67,73,76,77,78,82,87,90,95,100
6 5000 2,6,9,12,16,18,19,20,25,30,31,32,42,45,47,51,54,56,58,62,67,69,74,76,77,78,83,89,90,95
7 5000 1,13,16,20,22,24,26,28,31,34,35,38,45,50,51,54,61,62,64,66,69,75,79,82,83,87,89,97,98,100
8 5000 9,10,11,14,17,23,25,27,30,31,32,35,37,39,40,41,43,47,55,56,59,64,70,74,79,85,87,92,96,98
9 5000 2,3,5,6,10,13,14,15,18,19,25,48,50,53,56,60,63,68,76,77,78,80,85,86,87,92,94,95,96,97
10 5000 6,7,8,12,14,17,19,21,25,27,35,38,40,47,48,50,51,58,63,68,69,74,76,81,84,91,94,96,98,100
11 5000 1,2,6,9,10,17,18,20,21,24,26,30,31,37,39,42,56,57,58,63,64,67,79,80,90,92,94,95,96,98
12 5000 3,5,9,14,16,20,21,25,26,28,30,40,43,46,47,48,51,52,60,64,68,69,71,76,77,80,82,84,88,89
13 5000 1,3,12,27,31,35,40,41,43,44,47,48,51,61,63,64,65,67,71,74,75,80,82,83,85,86,88,94,95,96
14 5000 2,4,8,13,17,21,25,28,31,36,38,42,46,50,54,55,60,68,69,71,75,76,77,79,80,87,91,94,98,100
15 5000 1,3,4,5,6,7,15,17,19,23,24,26,29,30,39,42,46,48,51,53,56,59,66,72,76,80,81,82,89,95
16 5000 3,6,7,9,10,13,16,17,20,30,39,42,47,52,54,55,56,59,60,65,71,83,86,89,92,93,95,98,99,100
17 5000 5,9,12,13,14,15,16,18,19,21,22,24,29,30,33,36,40,41,46,51,52,55,57,61,64,70,76,83,90,91
18 5000 2,4,24,27,28,34,40,41,43,54,55,57,59,62,64,70,72,76,77,79,81,83,84,89,91,92,94,97,98,100
19 5000 3,9,10,12,17,18,20,22,23,26,29,32,43,46,49,54,58,60,65,70,72,75,84,85,88,89,90,92,93,100
20 5000 1,2,3,6,8,14,17,20,23,34,38,39,41,42,43,46,50,56,57,58,67,69,70,76,79,85,89,94,96,100

LOCATIONS = 30
1 70 57
2 36 10
3 46 6
4 87 48
5 59 54
6 11 53
7 18 76
8 44 20
9 82 6
10 94 14
11 72 3
12 41 37
13 26 3
14 54 91
15 49 94
16 81 28
17 88 49
18 62 3
19 2 55
20 77 86
21 64 18
22 63 10
23 64 60
24 81 83
25 91 33
26 49 37
27 28 37
28 59 25
29 90 99
30 47 30

REQUESTS = 100
1 1 22 0,0,8
2 1 28 2,0,0
3 1 27 0,2,0
4 1 22 2,0,0
5 1 26 7,4,0
6 1 29 6,0,0
7 2 24 7,0,9
8 2 22 0,2,7
9 2 25 0,8,7
10 2 29 4,7,0
11 2 29 9,2,0
12 3 24 0,7,1
13 3 26 6,1,0
14 3 25 7,0,1
15 3 29 0,5,0
16 3 25 3,3,0
17 3 26 0,0,2
18 3 29 0,3,0
19 4 28 0,0,1
20 4 30 0,3,0
21 4 27 6,8,0
22 4 27 3,0,0
23 5 29 8,4,0
24 5 24 0,2,6
25 5 25 0,0,3
26 5 23 0,1,0
27 6 30 0,3,7
28 7 24 0,0,4
29 7 26 4,0,1
30 7 29 2,7,0
31 7 24 5,0,5
32 7 26 2,4,0
33 7 29 4,4,0
34 8 29 0,0,3
35 8 23 2,8,0
36 8 27 9,9,0
37 9 25 3,0,2
38 9 30 1,0,1
39 9 28 0,2,1
40 10 22 9,0,0
41 10 27 0,2,8
42 10 26 0,9,0
43 11 24 0,8,0
44 11 24 0,9,0
45 11 27 8,0,8
46 11 22 5,0,0
47 11 29 0,4,0
48 11 26 4,0,9
49 11 29 8,0,0
50 11 30 2,0,8
51 11 24 3,4,0
52 11 23 8,9,0
53 11 29 5,9,0
54 11 25 7,0,4
55 11 29 8,0,5
56 12 29 4,6,0
57 12 29 1,1,0
58 12 30 8,0,4
59 12 22 0,1,5
60 12 22 0,5,2
61 12 30 6,0,0
62 13 27 4,5,0
63 13 25 0,0,7
64 13 28 0,8,7
65 13 27 5,0,0
66 13 28 0,3,0
67 13 22 0,3,9
68 13 26 2,0,3
69 14 25 0,2,7
70 14 26 0,7,1
71 14 24 0,6,0
72 14 26 0,2,0
73 15 27 0,4,9
74 15 28 0,0,9
75 15 30 0,0,7
76 16 25 8,0,0
77 16 29 0,2,0
78 16 27 4,0,0
79 16 27 0,0,4
80 16 26 0,2,9
81 16 24 5,3,0
82 16 28 2,0,2
83 16 29 8,2,0
84 16 22 0,0,2
85 16 29 0,0,5
86 17 27 4,0,2
87 17 24 9,0,4
88 17 26 0,7,5
89 17 27 0,8,0
90 18 25 6,0,0
91 18 24 4,8,0
92 18 25 0,0,9
93 18 24 9,0,0
94 19 25 0,3,0
95 19 23 6,0,0
96 19 30 0,5,2
97 20 26 5,1,0
98 20 23 9,7,0
99 20 30 9,4,0
100 20 25 0,7,2
