DATASET = INSTANCE_1

DAYS = 20
TRUCK_CAPACITY = 1000
TRUCK_MAX_DISTANCE = 1000
VAN_CAPACITY = 50
VAN_MAX_DISTANCE = 1000

TRUCK_DISTANCE_COST = 20
TRUCK_DAY_COST = 2000
TRUCK_COST = 0
VAN_DISTANCE_COST = 10
VAN_DAY_COST = 400
VAN_COST = 5

DELIVER_EARLY_PENALTY = 5

PRODUCTS = 3
1 4
2 7
3 10

HUBS = 20
1 5000 1,4,6,9,11,15,16,20,21,23,27,32,37,43,48,56,61,63,64,70,71,73,74,84,85,87,88,90,96,99
2 5000 1,2,4,8,10,15,18,20,22,26,28,32,33,43,44,46,51,53,56,60,65,67,68,69,76,78,81,82,99,100
3 5000 4,5,6,14,17,18,19,22,24,28,29,30,36,40,44,50,55,57,58,61,70,73,74,75,80,83,89,93,94,100
4 5000 4,5,7,10,14,21,22,23,24,28,37,44,45,49,53,58,59,60,63,64,65,66,69,78,79,84,85,93,96,99
5 5000 3,10,12,14,23,27,29,32,35,38,42,45,47,52,54,57,58,61,64,71,73,74,76,78,80,83,86,92,94,100
6 5000 5,6,13,16,17,18,19,21,22,23,24,25,32,38,43,44,46,52,55,56,57,59,64,66,70,72,78,85,88,89
7 5000 6,7,10,12,13,15,16,17,19,25,26,27,32,38,43,47,48,54,59,62,63,64,65,67,68,72,74,81,84,86
8 5000 2,5,6,7,11,18,21,22,23,24,27,28,30,35,39,40,41,45,48,51,53,58,59,61,65,73,84,92,94,96
9 5000 3,4,11,12,13,18,22,28,34,35,41,42,43,44,45,46,49,51,61,69,71,73,75,80,84,85,87,88,91,92
10 5000 2,4,7,22,29,30,31,32,33,39,43,50,51,53,58,61,62,65,66,69,70,72,73,77,83,84,88,94,97,98
11 5000 2,3,9,12,13,16,19,21,31,33,36,37,48,49,52,54,60,64,71,73,74,76,78,79,83,87,88,89,95,96
12 5000 5,10,11,13,14,18,21,27,28,30,32,34,37,41,43,44,47,49,59,61,72,74,75,83,84,87,88,93,94,100
13 5000 4,5,6,7,8,14,15,18,24,30,31,39,43,44,45,50,52,59,61,62,65,72,81,83,89,93,94,97,98,99
14 5000 1,8,12,14,15,16,19,21,23,25,32,35,38,43,46,51,52,58,67,72,75,78,81,82,84,87,90,93,97,99
15 5000 2,3,5,6,10,16,20,26,29,34,37,38,39,40,54,56,57,59,62,64,66,69,73,75,78,80,84,89,97,98
16 5000 4,8,9,10,13,15,19,20,26,35,44,45,46,49,54,55,58,59,62,64,66,75,81,83,85,86,89,95,97,99
17 5000 1,2,4,5,6,9,11,12,16,20,28,30,31,33,36,38,44,48,49,50,52,53,55,62,75,76,81,82,96,99
18 5000 8,10,11,12,13,23,25,29,30,33,38,39,42,44,47,53,54,55,61,62,63,66,74,77,78,85,86,88,91,97
19 5000 2,3,7,9,11,12,13,25,29,31,36,44,45,47,52,54,57,63,64,65,66,70,71,72,74,75,78,80,84,85
20 5000 11,14,18,22,24,25,26,27,32,34,36,39,42,45,51,52,54,60,67,69,70,74,79,80,83,84,91,94,99,100

LOCATIONS = 30
1 40 3
2 30 32
3 13 60
4 96 81
5 4 52
6 68 85
7 3 32
8 95 17
9 7 36
10 68 77
11 41 5
12 88 7
13 59 1
14 86 76
15 40 27
16 54 13
17 40 17
18 27 65
19 86 92
20 21 21
21 8 18
22 79 67
23 29 55
24 62 49
25 89 95
26 61 38
27 14 47
28 56 10
29 19 62
30 28 82

REQUESTS = 100
1 1 25 0,2,9
2 1 22 8,8,0
3 1 27 0,9,7
4 1 27 0,9,0
5 1 24 5,3,0
6 1 27 0,2,1
7 2 23 2,0,4
8 3 27 5,0,6
9 3 30 0,0,8
10 3 27 3,7,0
11 4 25 0,0,6
12 4 30 0,1,1
13 4 25 0,1,0
14 4 25 6,7,0
15 4 28 0,0,8
16 4 27 0,7,4
17 5 23 8,5,0
18 5 25 0,1,0
19 5 23 7,0,1
20 5 24 0,8,7
21 5 23 9,2,0
22 5 26 2,0,0
23 6 26 7,0,2
24 6 23 0,5,7
25 6 30 0,0,3
26 7 25 1,0,2
27 7 29 0,7,6
28 7 27 0,5,3
29 7 30 1,0,1
30 7 25 3,0,2
31 7 28 9,8,0
32 8 23 7,0,4
33 8 30 0,3,7
34 8 27 6,2,0
35 8 24 6,3,0
36 9 30 8,0,9
37 9 27 4,0,0
38 9 26 0,5,6
39 9 28 9,0,0
40 9 24 0,6,2
41 10 29 1,5,0
42 10 22 3,0,0
43 10 30 0,1,5
44 11 29 0,7,7
45 11 29 8,0,2
46 11 30 0,1,6
47 11 22 1,0,0
48 11 27 4,0,0
49 11 28 0,8,0
50 11 26 0,6,2
51 11 25 0,2,3
52 11 26 0,4,0
53 11 27 6,0,0
54 11 29 0,0,9
55 12 26 4,0,9
56 12 25 8,0,5
57 12 26 0,6,0
58 12 23 0,6,8
59 13 24 6,4,0
60 13 29 9,0,8
61 13 22 9,7,0
62 13 28 6,0,8
63 13 23 0,8,1
64 13 24 5,9,0
65 13 29 4,0,0
66 14 23 0,9,0
67 14 27 3,0,0
68 14 26 6,0,5
69 14 27 4,1,0
70 15 30 1,6,0
71 15 25 4,9,0
72 15 24 0,4,0
73 15 22 0,1,0
74 15 30 6,0,8
75 15 24 0,8,1
76 16 25 1,6,0
77 16 23 8,0,4
78 16 24 1,0,7
79 16 29 0,1,0
80 16 24 1,5,0
81 17 29 7,0,0
82 17 28 4,2,0
83 17 30 0,1,0
84 17 22 0,9,1
85 17 28 6,8,0
86 17 25 0,2,0
87 17 30 0,2,3
88 17 27 7,0,5
89 18 29 0,3,9
90 18 25 0,2,5
91 19 23 0,1,7
92 19 25 3,0,6
93 19 22 0,1,8
94 19 25 0,7,3
95 20 27 0,2,1
96 20 24 5,1,0
97 20 29 0,8,1
98 20 22 9,0,7
99 20 28 0,0,8
100 20 30 6,7,0
