DATASET = INSTANCE_7

DAYS = 20
TRUCK_CAPACITY = 120
TRUCK_MAX_DISTANCE = 1000
VAN_CAPACITY = 30
VAN_MAX_DISTANCE = 1000

TRUCK_DISTANCE_COST = 20
TRUCK_DAY_COST = 200
TRUCK_COST = 0
VAN_DISTANCE_COST = 1
VAN_DAY_COST = 10
VAN_COST = 0

DELIVER_EARLY_PENALTY = 0

PRODUCTS = 3
1 4
2 7
3 10

HUBS = 5
1 0 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
2 0 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
3 0 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
4 0 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
5 0 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50

LOCATIONS = 23
1 71 87
2 8 11
3 14 91
4 8 80
5 46 69
6 55 89
7 97 44
8 82 9
9 35 5
10 91 29
11 40 1
12 78 81
13 80 61
14 78 20
15 95 3
16 86 55
17 89 17
18 26 41
19 56 43
20 82 87
21 49 20
22 43 58
23 91 66

REQUESTS = 50
1 1 13 0,0,4
2 2 20 1,0,7
3 2 21 8,6,0
4 3 22 5,6,0
5 4 9 2,1,0
6 5 7 1,0,9
7 5 8 4,8,0
8 5 17 4,0,1
9 5 8 0,4,8
10 6 23 0,3,0
11 6 8 6,3,0
12 6 16 3,0,1
13 6 17 7,0,7
14 6 8 9,0,2
15 7 17 0,0,4
16 7 19 6,3,0
17 7 7 2,0,0
18 7 20 9,0,4
19 8 7 4,0,5
20 9 20 1,0,0
21 9 16 0,1,0
22 10 19 0,0,2
23 12 12 0,4,0
24 12 12 6,0,6
25 12 9 7,4,0
26 13 16 0,2,8
27 13 23 6,1,0
28 13 19 6,4,0
29 13 9 6,0,5
30 13 11 3,0,9
31 14 23 5,0,8
32 14 15 7,0,0
33 14 11 4,0,0
34 14 8 1,0,7
35 15 12 0,4,2
36 16 7 8,7,0
37 16 10 2,0,7
38 16 19 4,0,2
39 17 14 0,8,7
40 17 19 3,8,0
41 17 10 2,0,1
42 18 20 9,3,0
43 18 20 2,0,3
44 18 22 0,0,1
45 19 14 0,0,5
46 19 12 3,0,0
47 20 16 7,0,9
48 20 11 7,3,0
49 20 20 0,0,3
50 20 14 0,4,7
