DATASET = INSTANCE_4

DAYS = 20
TRUCK_CAPACITY = 120
TRUCK_MAX_DISTANCE = 1000
VAN_CAPACITY = 30
VAN_MAX_DISTANCE = 1000

TRUCK_DISTANCE_COST = 20
TRUCK_DAY_COST = 200
TRUCK_COST = 0
VAN_DISTANCE_COST = 10
VAN_DAY_COST = 100
VAN_COST = 0

DELIVER_EARLY_PENALTY = 0

PRODUCTS = 3
1 4
2 7
3 10

HUBS = 5
1 0 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
2 0 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
3 0 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
4 0 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
5 0 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50

LOCATIONS = 23
1 76 57
2 4 27
3 33 82
4 21 68
5 74 63
6 71 87
7 46 36
8 10 43
9 86 37
10 45 69
11 41 42
12 92 96
13 18 81
14 60 12
15 77 50
16 88 69
17 77 1
18 77 75
19 96 78
20 22 70
21 93 93
22 37 65
23 47 59

REQUESTS = 50
1 1 18 0,0,8
2 1 14 8,0,0
3 2 10 0,5,6
4 3 12 8,0,0
5 3 21 0,4,0
6 4 13 1,8,0
7 4 12 0,3,6
8 4 23 5,0,0
9 4 16 0,5,8
10 5 12 5,9,0
11 5 13 0,6,3
12 5 16 0,0,7
13 6 19 0,3,0
14 7 21 9,6,0
15 8 11 0,4,8
16 9 17 6,6,0
17 9 10 0,0,8
18 9 17 0,4,6
19 9 16 0,6,0
20 10 11 7,0,0
21 10 15 9,0,0
22 11 9 0,0,1
23 11 7 5,0,2
24 11 10 0,0,6
25 11 8 5,2,0
26 11 21 0,7,5
27 11 15 0,4,0
28 11 17 4,0,0
29 12 8 0,5,0
30 13 17 0,3,0
31 14 21 0,2,0
32 14 7 0,1,1
33 14 7 8,4,0
34 14 19 0,2,0
35 15 18 8,0,7
36 15 20 1,4,0
37 16 7 4,0,0
38 16 10 9,7,0
39 17 10 0,0,7
40 17 14 7,8,0
41 18 22 5,0,5
42 18 14 1,4,0
43 18 11 1,0,0
44 18 14 4,0,6
45 18 19 0,3,0
46 19 22 0,0,5
47 19 14 0,9,1
48 19 18 0,3,5
49 20 16 7,0,6
50 20 18 0,0,5
